종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,PER,BPS,PBR,주당배당금,배당수익률
195990,에이비프로바이오,1115,0,0,KOSDAQ,기계·장비,2.80389E+11,NA,NA,553,2.02,0,0
96240,청담러닝,37500,1900,5.34,KOSDAQ,기타서비스,2.80268E+11,961,39.02,10763,3.48,800,2.13
192440,슈피겐코리아,45050,-600,-1.31,KOSDAQ,IT부품,2.80047E+11,8869,5.08,54056,0.83,1200,2.66
92230,KPX홀딩스,66200,0,0,KOSPI,화학,2.79672E+11,34397,1.92,183257,0.36,3100,4.68
3200,일신방직,116500,-3000,-2.51,KOSPI,섬유의복,2.80E+11,4428,26.31,295756,0.39,1500,1.29
203400,에이비온,15700,900,6.08,KOSDAQ,기타서비스,2.79414E+11,NA,NA,NA,NA,0,0
1130,대한제분,165000,-2000,-1.2,KOSPI,음식료품,2.79E+11,12494,13.21,461663,0.36,2000,1.21
102260,동성케미컬,5610,-150,-2.6,KOSPI,서비스업,2.78759E+11,152,36.91,6288,0.89,250,4.46
53300,한국정보인증,6640,-70,-1.04,KOSDAQ,소프트웨어,2.77395E+11,313,21.21,2911,2.28,100,1.51
44450,KSS해운,11950,-500,-4.02,KOSPI,운수창고업,2.77071E+11,584,20.46,11592,1.03,300,2.51
18290,브이티지엠피,8030,-110,-1.35,KOSDAQ,일반전기전자,2.76906E+11,34,236.18,2067,3.88,0,0
2030,아세아,125500,0,0,KOSPI,서비스업,2.74974E+11,22188,5.66,369251,0.34,2000,1.59
290720,푸드나무,40400,-100,-0.25,KOSDAQ,유통,2.74964E+11,935,43.21,8267,4.89,300,0.74
189330,씨이랩,45600,50,0.11,KOSDAQ,소프트웨어,2.74844E+11,155,294.19,682,66.86,0,0
2620,제일파마홀딩스,17200,-250,-1.43,KOSPI,서비스업,2.74742E+11,745,23.09,25508,0.67,70,0.41
33920,무학,9630,-300,-3.02,KOSPI,음식료품,2.74E+11,485,19.86,18412,0.52,0,0
24090,디씨엠,23400,850,3.77,KOSPI,철강금속,2.74E+11,2166,10.8,16153,1.45,500,2.14
200670,휴메딕스,27450,-650,-2.31,KOSDAQ,제약,2.73709E+11,1587,17.3,12041,2.28,400,1.46
39560,다산네트웍스,7520,-120,-1.57,KOSDAQ,통신장비,2.73584E+11,NA,NA,4478,1.68,0,0
45100,한양이엔지,15150,-350,-2.26,KOSDAQ,기타서비스,2.73E+11,2766,5.48,20421,0.74,500,3.3
65680,우주일렉트로,27450,-650,-2.31,KOSDAQ,IT부품,2.72694E+11,1546,17.76,19911,1.38,350,1.28
1460,BYC,436000,1000,0.23,KOSPI,섬유의복,2.72332E+11,21904,19.91,538911,0.81,1100,0.25
174900,앱클론,17800,-350,-1.93,KOSDAQ,제약,2.7195E+11,NA,NA,1920,9.27,0,0
390,삼화페인트,9990,-10,-0.1,KOSPI,화학,2.71763E+11,294,33.98,10862,0.92,150,1.5
228760,지노믹트리,13350,500,3.89,KOSDAQ,제약,2.71372E+11,NA,NA,4766,2.8,0,0
47310,파워로직스,7870,50,0.64,KOSDAQ,IT부품,2.70893E+11,NA,NA,6083,1.29,0,0
9580,무림P&P,4340,-45,-1.03,KOSPI,종이목재,2.70679E+11,NA,NA,9520,0.46,125,2.88
54210,이랜텍,10700,-100,-0.93,KOSDAQ,IT부품,2.70616E+11,NA,NA,6077,1.76,50,0.47
148150,세경하이테크,22950,-950,-3.97,KOSDAQ,일반전기전자,2.70449E+11,NA,NA,11224,2.04,100,0.44
51160,지어소프트,18550,-650,-3.39,KOSDAQ,소프트웨어,2.70358E+11,529,35.07,1322,14.03,0,0
244460,올리패스,10450,0,0,KOSDAQ,제약,2.69888E+11,NA,NA,1531,6.83,0,0
115180,큐리언트,30300,0,0,KOSDAQ,기타서비스,2.69169E+11,NA,NA,4908,6.17,0,0
52020,에스티큐브,8800,550,6.67,KOSDAQ,IT부품,2.69068E+11,NA,NA,1136,7.75,0,0
77970,STX엔진,11650,-250,-2.1,KOSPI,기계,2.68054E+11,713,16.34,9635,1.21,0,0
290670,대보마그네틱,34200,-150,-0.44,KOSDAQ,기계·장비,2.67598E+11,NA,NA,6127,5.58,0,0
39440,에스티아이,16900,200,1.2,KOSDAQ,반도체,2.68E+11,726,23.28,10934,1.55,150,0.89
5720,넥센,4995,-65,-1.28,KOSPI,화학,2.67452E+11,194,25.75,18401,0.27,85,1.7
126340,비나텍,51900,700,1.37,KOSDAQ,IT부품,2.66932E+11,956,54.29,8445,6.15,0,0
54780,키이스트,14750,-350,-2.32,KOSDAQ,오락·문화,2.66846E+11,560,26.34,2438,6.05,0,0
14160,대영포장,2460,-35,-1.4,KOSPI,종이목재,2.66651E+11,31,79.35,1420,1.73,0,0
125210,아모그린텍,16150,-1300,-7.45,KOSDAQ,IT부품,2.66423E+11,66,244.7,2392,6.75,0,0
6110,삼아알미늄,24200,-400,-1.63,KOSPI,철강금속,2.66E+11,319,75.86,10036,2.41,100,0.41
3160,디아이,8450,-40,-0.47,KOSPI,의료정밀,2.66148E+11,203,41.63,4122,2.05,100,1.18
680,LS네트웍스,3370,-190,-5.34,KOSPI,유통업,2.65566E+11,NA,NA,6258,0.54,0,0
96760,JW홀딩스,3880,-55,-1.4,KOSPI,기타금융,2.65552E+11,157,24.71,2139,1.81,90,2.32
2150,도화엔지니어링,7840,-60,-0.76,KOSPI,서비스업,2.64365E+11,535,14.65,7617,1.03,280,3.57
83450,GST,28350,-200,-0.7,KOSDAQ,반도체,2.64158E+11,1788,15.86,11872,2.39,150,0.53
36890,진성티이씨,11700,-350,-2.9,KOSDAQ,기계·장비,2.63043E+11,759,15.42,6655,1.76,200,1.71
21080,에이티넘인베스트,5480,-70,-1.26,KOSDAQ,금융,2.63E+11,305,17.97,1915,2.86,100,1.82
270870,뉴트리,28850,-550,-1.87,KOSDAQ,음식료·담배,2.62917E+11,2168,13.31,7732,3.73,250,0.87
12700,리드코프,9940,-110,-1.09,KOSDAQ,유통,2.62875E+11,1780,5.58,15516,0.64,800,8.05
83420,그린케미칼,10950,250,2.34,KOSPI,화학,2.63E+11,442,24.77,4718,2.32,210,1.92
220100,퓨쳐켐,19250,2150,12.57,KOSDAQ,제약,2.62685E+11,NA,NA,3340,5.76,0,0
94820,일진파워,17400,200,1.16,KOSDAQ,건설,2.6237E+11,724,24.03,6660,2.61,300,1.72
88390,이녹스,28000,-650,-2.27,KOSDAQ,운송장비·부품,2.61824E+11,1071,26.14,13764,2.03,0,0
376190,엘비루셈,10600,-50,-0.47,KOSDAQ,반도체,2.61E+11,830,12.77,5577,1.9,0,0
95570,AJ네트웍스,5550,0,0,KOSPI,서비스업,2.59864E+11,NA,NA,6089,0.91,210,3.78
2100,경농,13300,150,1.14,KOSPI,화학,2.5965E+11,706,18.84,8886,1.5,250,1.88
3560,IHQ,1770,-80,-4.32,KOSPI,서비스업,2.58837E+11,NA,NA,808,2.19,0,0
1270,부국증권,24950,-200,-0.8,KOSPI,증권,2.58729E+11,6784,3.68,41949,0.59,1200,4.81
251970,펌텍코리아,20850,-850,-3.92,KOSDAQ,화학,2.59E+11,1631,12.78,14321,1.46,430,2.06
377450,리파인,14850,0,0,KOSDAQ,기타서비스,2.57351E+11,1236,12.01,2772,5.36,0,0
73490,이노와이어리스,38100,-550,-1.42,KOSDAQ,통신장비,2.567E+11,1973,19.31,15391,2.48,250,0.66
229640,LS전선아시아,8380,70,0.84,KOSPI,기타금융,2.56636E+11,240,34.92,4352,1.93,200,2.39
3960,사조대림,28000,-1000,-3.45,KOSPI,음식료품,2.56605E+11,4602,6.08,39002,0.72,200,0.71
89140,넥스턴바이오,7720,-320,-3.98,KOSDAQ,비금속,2.56465E+11,NA,NA,2917,2.65,0,0
298060,에스씨엠생명과학,21250,700,3.41,KOSDAQ,제약,2.55464E+11,NA,NA,5312,4,0,0
430,대원강업,4120,-90,-2.14,KOSPI,운수장비,2.55E+11,NA,NA,7487,0.55,100,2.43
7210,벽산,3725,-35,-0.93,KOSPI,비금속광물,2.55E+11,NA,NA,3361,1.11,7,0.19
8060,대덕,7530,0,0,KOSPI,기타금융,2.55193E+11,3409,2.21,17300,0.44,300,3.98
126700,하이비젼시스템,17050,200,1.19,KOSDAQ,의료·정밀기기,2.54763E+11,759,22.46,8866,1.92,50,0.29
1570,금양,5210,-170,-3.16,KOSPI,화학,2.54279E+11,NA,NA,1797,2.9,0,0
234080,JW생명과학,16000,0,0,KOSPI,의약품,2.53353E+11,1065,15.02,8340,1.92,500,3.13
142760,바이오리더스,8800,-200,-2.22,KOSDAQ,기타서비스,2.52193E+11,NA,NA,1116,7.89,0,0
83310,엘오티베큠,14150,-350,-2.41,KOSDAQ,반도체,2.52012E+11,253,55.93,9666,1.46,50,0.35
43370,피에이치에이,12000,300,2.56,KOSDAQ,운송장비·부품,2.52E+11,382,31.41,27896,0.43,180,1.5
19210,와이지-원,8240,-50,-0.6,KOSDAQ,금속,2.51928E+11,NA,NA,8573,0.96,100,1.21
13030,하이록코리아,18500,-750,-3.9,KOSDAQ,금속,2.51845E+11,390,47.44,24224,0.76,500,2.7
4560,현대비앤지스틸,16600,-300,-1.78,KOSPI,철강금속,2.50308E+11,1553,10.69,28211,0.59,100,0.6
1340,백광산업,5570,-120,-2.11,KOSPI,화학,2.50196E+11,232,24.01,3946,1.41,50,0.9
44490,태웅,12500,0,0,KOSDAQ,금속,2.50092E+11,NA,NA,23342,0.54,0,0
214180,민앤지,18800,-400,-2.08,KOSDAQ,소프트웨어,2.49235E+11,1626,11.56,9826,1.91,340,1.81
33830,티비씨,2490,-360,-12.63,KOSDAQ,방송서비스,2.49E+11,40,62.25,1133,2.2,10,0.4
53280,예스24,9950,-200,-1.97,KOSDAQ,인터넷,2.49E+11,6,1658.33,6639,1.5,200,2.01
308170,센트랄모텍,28850,-1000,-3.35,KOSPI,운수장비,2.48399E+11,809,35.66,12170,2.37,0,0
14620,성광벤드,8670,-330,-3.67,KOSDAQ,금속,2.48E+11,NA,NA,15286,0.57,100,1.15
490,대동,10450,350,3.47,KOSPI,기계,2.4796E+11,985,10.61,13301,0.79,80,0.77
322000,현대에너지솔루션,22050,-550,-2.43,KOSPI,전기전자,2.47E+11,556,39.66,29352,0.75,200,0.91
540,흥국화재,3835,-55,-1.41,KOSPI,보험,2.46371E+11,268,14.31,11107,0.35,0,0
117580,대성에너지,8940,-500,-5.3,KOSPI,전기가스업,2.46E+11,514,17.39,11433,0.78,250,2.8
4380,삼익THK,11700,-250,-2.09,KOSPI,기계,2.46E+11,215,54.42,9046,1.29,150,1.28
109820,진매트릭스,12000,-100,-0.83,KOSDAQ,기타서비스,2.44724E+11,422,28.44,1637,7.33,0,0
150840,인트로메딕,6400,50,0.79,KOSDAQ,의료·정밀기기,2.44698E+11,NA,NA,718,8.91,0,0
45970,코아시아,9280,260,2.88,KOSDAQ,IT부품,2.44202E+11,NA,NA,4319,2.15,0,0
94280,효성ITX,21100,-800,-3.65,KOSPI,서비스업,2.43878E+11,1067,19.78,3977,5.31,750,3.55
1070,대한방직,46000,-50,-0.11,KOSPI,섬유의복,2.44E+11,746,61.66,25717,1.79,0,0
104620,노랑풍선,17000,-800,-4.49,KOSDAQ,기타서비스,2.43048E+11,NA,NA,3462,4.91,0,0
214390,경보제약,10150,-200,-1.93,KOSPI,의약품,2.42655E+11,393,25.83,6528,1.55,100,0.99
23800,인지컨트롤스,16000,-650,-3.9,KOSPI,운수장비,2.42562E+11,NA,NA,11640,1.37,100,0.63
92130,이크레더블,20100,0,0,KOSDAQ,기타서비스,2.42076E+11,1084,18.54,4804,4.18,700,3.48
6620,동구바이오제약,8470,-60,-0.7,KOSDAQ,제약,2.41098E+11,328,25.82,3335,2.54,100,1.18
60280,큐렉소,7210,-20,-0.28,KOSDAQ,유통,2.41084E+11,12,600.83,1341,5.38,0,0
66410,버킷스튜디오,5660,-370,-6.14,KOSDAQ,디지털컨텐츠,2.40725E+11,NA,NA,1408,4.02,0,0
4360,세방,12450,-100,-0.8,KOSPI,운수창고업,2.40393E+11,1436,8.67,36981,0.34,190,1.53
7160,사조산업,48000,-50,-0.1,KOSPI,"농업, 임업 및 어업",2.40E+11,1496,32.09,79731,0.6,200,0.42
318020,포인트모바일,18950,-300,-1.56,KOSDAQ,일반전기전자,2.3995E+11,NA,NA,4046,4.68,0,0
101530,해태제과식품,8240,-110,-1.32,KOSPI,음식료품,2.39923E+11,1035,7.96,9030,0.91,200,2.43
72520,제넨바이오,1145,-30,-2.55,KOSDAQ,유통,2.39526E+11,NA,NA,312,3.67,0,0
11760,현대코퍼레이션,18100,-200,-1.09,KOSPI,유통업,2.39444E+11,3980,4.55,23665,0.76,600,3.31
256940,케이피에스,13250,450,3.52,KOSDAQ,반도체,2.38308E+11,NA,NA,3270,4.05,0,0
5680,삼영전자,11900,-100,-0.83,KOSPI,전기전자,2.38E+11,571,20.84,24545,0.48,250,2.1
352480,씨앤씨인터내셔널,23750,-450,-1.86,KOSDAQ,화학,2.37831E+11,1301,18.26,5395,4.4,392,1.65
288330,브릿지바이오테라퓨틱스,12100,-150,-1.22,KOSDAQ,제약,2.37748E+11,NA,NA,3088,3.92,0,0
23600,삼보판지,14700,200,1.38,KOSDAQ,종이·목재,2.38E+11,2263,6.5,24231,0.61,125,0.85
42370,비츠로테크,9050,-170,-1.84,KOSDAQ,금융,2.3711E+11,825,10.97,7618,1.19,50,0.55
244920,에이플러스에셋,10450,250,2.45,KOSPI,기타금융,2.3625E+11,1032,10.13,4163,2.51,350,3.35
31980,피에스케이홀딩스,10950,-50,-0.45,KOSDAQ,반도체,2.36108E+11,3075,3.56,9160,1.2,200,1.83
322310,오로스테크놀로지,25100,-500,-1.95,KOSDAQ,기계·장비,2.351E+11,154,162.99,2740,9.16,0,0
90850,현대이지웰,9900,30,0.3,KOSDAQ,기타서비스,2.35089E+11,350,28.29,2599,3.81,55,0.56
63160,종근당바이오,42850,-50,-0.12,KOSPI,의약품,2.35073E+11,1147,37.36,30760,1.39,200,0.47
40910,아이씨디,13000,150,1.17,KOSDAQ,반도체,2.3485E+11,2005,6.48,9999,1.3,350,2.69
93320,케이아이엔엑스,48050,200,0.42,KOSDAQ,인터넷,2.34E+11,3156,15.22,22393,2.15,500,1.04
67280,멀티캠퍼스,39500,-700,-1.74,KOSDAQ,디지털컨텐츠,2.34108E+11,1690,23.37,19873,1.99,500,1.27
18470,조일알미늄,2280,-60,-2.56,KOSPI,철강금속,2.34E+11,NA,NA,1335,1.71,0,0
14280,금강공업,7950,-130,-1.61,KOSPI,철강금속,2.33168E+11,NA,NA,10094,0.79,40,0.5
78890,가온미디어,14700,-450,-2.97,KOSDAQ,통신장비,2.33024E+11,197,74.62,10355,1.42,50,0.34
18310,삼목에스폼,15800,-500,-3.07,KOSDAQ,금속,2.32E+11,58,272.41,23099,0.68,0,0
23450,동남합성,64300,100,0.16,KOSPI,화학,2.32E+11,2763,23.27,13579,4.74,9900,15.4
2210,동성제약,8890,-60,-0.67,KOSPI,의약품,2.32038E+11,NA,NA,2105,4.22,0,0
122640,예스티,13400,-600,-4.29,KOSDAQ,반도체,2.31701E+11,21,638.1,4274,3.14,0,0
41930,동아화성,14600,600,4.29,KOSDAQ,화학,2.31E+11,170,85.88,6721,2.17,120,0.82
294140,레몬,6200,-200,-3.13,KOSDAQ,화학,2.29E+11,368,16.85,1744,3.56,0,0
159580,제로투세븐,11450,100,0.88,KOSDAQ,유통,2.29374E+11,NA,NA,3607,3.17,0,0
139670,키네마스터,16900,-600,-3.43,KOSDAQ,소프트웨어,2.28933E+11,188,89.89,1054,16.03,0,0
277880,티에스아이,12350,150,1.23,KOSDAQ,기계·장비,2.28898E+11,NA,NA,2002,6.17,0,0
306040,에스제이그룹,23200,-500,-2.11,KOSDAQ,섬유·의류,2.28887E+11,1590,14.59,8367,2.77,140,0.6
123420,선데이토즈,23900,250,1.06,KOSDAQ,디지털컨텐츠,2.28719E+11,1657,14.42,15089,1.58,0,0
10170,대한광통신,3100,-15,-0.48,KOSDAQ,일반전기전자,2.28599E+11,NA,NA,2069,1.5,0,0
87010,펩트론,11050,-300,-2.64,KOSDAQ,제약,2.27927E+11,NA,NA,3739,2.96,0,0
253840,수젠텍,14800,100,0.68,KOSDAQ,의료·정밀기기,2.27756E+11,NA,NA,4126,3.59,0,0
203650,드림시큐리티,4500,-290,-6.05,KOSDAQ,출판·매체복제,2.27726E+11,99,45.45,1356,3.32,0,0
54920,한컴위드,8050,-110,-1.35,KOSDAQ,소프트웨어,2.27148E+11,307,26.22,4626,1.74,0,0
128820,대성산업,5020,-130,-2.52,KOSPI,유통업,2.27082E+11,1414,3.55,11151,0.45,0,0
262260,에이프로,33000,50,0.15,KOSDAQ,일반전기전자,2.27061E+11,162,203.7,8487,3.89,0,0
91580,상신이디피,17000,400,2.41,KOSDAQ,IT부품,2.26812E+11,689,24.67,5530,3.07,70,0.41
199820,제일전기공업,20400,-250,-1.21,KOSDAQ,일반전기전자,2.27E+11,1473,13.85,9284,2.2,0,0
118990,모트렉스,5550,-100,-1.77,KOSDAQ,운송장비·부품,2.26378E+11,NA,NA,2876,1.93,0,0
15360,예스코홀딩스,37550,-350,-0.92,KOSPI,기타금융,2.25E+11,NA,NA,79284,0.47,2000,5.33
1750,한양증권,17700,-50,-0.28,KOSPI,증권,2.25295E+11,3583,4.94,26489,0.67,750,4.24
970,한국주철관,9880,-50,-0.5,KOSPI,철강금속,2.25269E+11,513,19.26,12129,0.81,200,2.02
25320,시노펙스,3070,0,0,KOSDAQ,IT부품,2.24856E+11,NA,NA,1028,2.99,0,0
357580,아모센스,20050,-350,-1.72,KOSDAQ,IT부품,2.24562E+11,NA,NA,1471,13.63,0,0
92070,디엔에프,19350,-450,-2.27,KOSDAQ,화학,2.23915E+11,1435,13.48,10501,1.84,200,1.03
67900,와이엔텍,12300,50,0.41,KOSDAQ,기타서비스,2.23856E+11,1203,10.22,8637,1.42,0,0
207760,미스터블루,9040,-190,-2.06,KOSDAQ,디지털컨텐츠,2.23845E+11,507,17.83,2157,4.19,35,0.39
263920,휴온스블러썸,4555,0,0,KOSDAQ,기타제조,2.23401E+11,NA,NA,2269,2.01,0,0
4250,NPC,6080,-130,-2.09,KOSPI,화학,2.23258E+11,449,13.54,7011,0.87,100,1.64
58610,에스피지,10050,-50,-0.5,KOSDAQ,IT부품,2.22882E+11,670,15,6935,1.45,150,1.49
137950,제이씨케미칼,10000,0,0,KOSDAQ,화학,2.22678E+11,357,28.01,4545,2.2,90,0.9
36580,팜스코,6050,-80,-1.31,KOSPI,음식료품,2.22204E+11,355,17.04,8074,0.75,100,1.65
180400,캔서롭,7740,0,0,KOSDAQ,기타서비스,2.22083E+11,NA,NA,1114,6.95,0,0
201490,미투온,7100,40,0.57,KOSDAQ,디지털컨텐츠,2.2193E+11,333,21.32,3027,2.35,65,0.92
267850,아시아나IDT,19900,-350,-1.73,KOSPI,서비스업,2.21E+11,NA,NA,11734,1.7,0,0
288620,에스퓨얼셀,32050,-350,-1.08,KOSDAQ,일반전기전자,2.20322E+11,282,113.65,9859,3.25,100,0.31
4960,한신공영,19000,-200,-1.04,KOSPI,건설업,2.19843E+11,9155,2.08,52869,0.36,400,2.11
228850,레이언스,13250,-50,-0.38,KOSDAQ,의료·정밀기기,2.19831E+11,NA,NA,11342,1.17,100,0.75
102120,어보브반도체,12550,-400,-3.09,KOSDAQ,반도체,2.19119E+11,850,14.76,5804,2.16,240,1.91
24890,대원화성,5310,-410,-7.17,KOSPI,화학,2.19033E+11,NA,NA,1843,2.88,10,0.19
90150,광진윈텍,12600,250,2.02,KOSDAQ,운송장비·부품,2.18716E+11,150,84,3420,3.68,120,0.95
338220,뷰노,19500,0,0,KOSDAQ,소프트웨어,2.18569E+11,NA,NA,NA,NA,0,0
372910,한컴라이프케어,7890,-80,-1,KOSPI,의료정밀,2.18351E+11,1967,4.01,1920,4.11,0,0
82800,비보존 헬스케어,1285,-35,-2.65,KOSDAQ,반도체,2.1833E+11,NA,NA,766,1.68,0,0
215360,우리산업,23900,-450,-1.85,KOSDAQ,운송장비·부품,2.18259E+11,574,41.64,12890,1.85,120,0.5
23900,풍국주정,17300,-200,-1.14,KOSDAQ,음식료·담배,2.18E+11,651,26.57,11172,1.55,180,1.04
74430,아미노로직스,2480,-60,-2.36,KOSDAQ,유통,2.17811E+11,24,103.33,610,4.07,0,0
92730,네오팜,26500,-350,-1.3,KOSDAQ,화학,2.17495E+11,2318,11.43,14343,1.85,650,2.45
264450,유비쿼스,21200,100,0.47,KOSDAQ,통신장비,2.17209E+11,1572,13.49,9963,2.13,320,1.51
66700,테라젠이텍스,6670,-60,-0.89,KOSDAQ,제약,2.16604E+11,NA,NA,11542,0.58,0,0
67990,도이치모터스,7300,-200,-2.67,KOSDAQ,유통,2.16253E+11,524,13.93,9594,0.76,250,3.42
238090,앤디포스,9150,-120,-1.29,KOSDAQ,비금속,2.15987E+11,401,22.82,6052,1.51,0,0
58630,엠게임,11050,-900,-7.53,KOSDAQ,디지털컨텐츠,2.1596E+11,354,31.21,2374,4.65,0,0
161580,필옵틱스,10400,-50,-0.48,KOSDAQ,IT부품,2.15264E+11,225,46.22,4350,2.39,50,0.48
4710,한솔테크닉스,6700,-70,-1.03,KOSPI,전기전자,2.15136E+11,834,8.03,8683,0.77,0,0
258830,세종메디칼,5290,320,6.44,KOSDAQ,의료·정밀기기,2.15125E+11,14,377.86,1325,3.99,20,0.38
1250,GS글로벌,2600,80,3.17,KOSPI,유통업,2.14588E+11,NA,NA,3465,0.75,0,0
301300,바이브컴퍼니,39750,-1400,-3.4,KOSDAQ,소프트웨어,2.14418E+11,NA,NA,5894,6.74,0,0
45660,에이텍,25850,-750,-2.82,KOSDAQ,정보기기,2.14E+11,1075,24.05,10076,2.57,200,0.77
21320,KCC건설,9950,-150,-1.49,KOSDAQ,건설,2.13E+11,1806,5.51,18717,0.53,180,1.81
123040,엠에스오토텍,5970,-150,-2.45,KOSDAQ,운송장비·부품,2.12855E+11,NA,NA,1372,4.35,50,0.84
217600,켐온,3325,25,0.76,KOSDAQ,기타서비스,2.12339E+11,32,103.91,856,3.88,0,0
60590,씨티씨바이오,9030,380,4.39,KOSDAQ,제약,2.12232E+11,NA,NA,3626,2.49,0,0
103590,일진전기,5720,-10,-0.17,KOSPI,전기전자,2.121E+11,130,44,8330,0.69,60,1.05
171090,선익시스템,23400,-800,-3.31,KOSDAQ,반도체,2.11767E+11,275,85.09,10071,2.32,100,0.43
12030,DB,1050,-15,-1.41,KOSPI,서비스업,2.11233E+11,33,31.82,1559,0.67,0,0
144620,코오롱머티리얼,3075,0,0,KOSPI,화학,2.11125E+11,NA,NA,836,3.68,0,0
39240,경남스틸,8440,-580,-6.43,KOSDAQ,금속,2.11E+11,119,70.92,3520,2.4,100,1.18
78520,에이블씨엔씨,7800,-70,-0.89,KOSPI,화학,2.10861E+11,NA,NA,5784,1.35,0,0
49950,미래컴퍼니,25200,-1050,-4,KOSDAQ,기계·장비,2.1073E+11,NA,NA,11570,2.18,0,0
290550,디케이티,12800,-450,-3.4,KOSDAQ,IT부품,2.10722E+11,658,19.45,4088,3.13,0,0
109740,디에스케이,8410,-90,-1.06,KOSDAQ,기계·장비,2.10652E+11,NA,NA,4728,1.78,0,0
53080,원방테크,16200,50,0.31,KOSDAQ,기계·장비,2.10597E+11,1141,14.2,10526,1.54,930,5.74
14790,한라,5560,-120,-2.11,KOSPI,건설업,2.10494E+11,1239,4.49,7489,0.74,100,1.8
114810,아이원스,8250,-170,-2.02,KOSDAQ,IT부품,2.10401E+11,16,515.63,4555,1.81,0,0
248170,샘표식품,46050,-150,-0.32,KOSPI,음식료품,2.1037E+11,7895,5.83,42068,1.09,200,0.43
60560,홈센타홀딩스,1645,-105,-6,KOSDAQ,유통,2.10016E+11,35,47,901,1.83,0,0
18120,진로발효,31700,50,0.16,KOSDAQ,음식료·담배,2.0989E+11,1717,18.46,12070,2.63,1350,4.26
7330,푸른저축은행,13900,-150,-1.07,KOSDAQ,금융,2.09651E+11,1824,7.62,18411,0.75,550,3.96
6910,보성파워텍,4250,-145,-3.3,KOSDAQ,금속,2.08802E+11,36,118.06,1773,2.4,0,0
333620,엔시스,19750,-150,-0.75,KOSDAQ,일반전기전자,2.08488E+11,446,44.28,1706,11.58,0,0
273640,와이엠텍,37950,300,0.8,KOSDAQ,일반전기전자,2.0808E+11,814,46.62,5361,7.08,0,0
5160,동국산업,3830,-30,-0.78,KOSDAQ,금속,2.07756E+11,127,30.16,7079,0.54,130,3.39
79370,제우스,20000,-150,-0.74,KOSDAQ,기계·장비,2.08E+11,1766,11.33,22802,0.88,200,1
115160,휴맥스,4875,-145,-2.89,KOSDAQ,통신장비,2.07329E+11,NA,NA,10255,0.48,0,0
28100,동아지질,18000,-400,-2.17,KOSPI,건설업,2.07E+11,181,99.45,16656,1.08,75,0.42
89890,코세스,12450,-350,-2.73,KOSDAQ,반도체,2.06483E+11,403,30.89,1728,7.2,0,0
200880,서연이화,7630,-20,-0.26,KOSPI,운수장비,2.06227E+11,NA,NA,22307,0.34,100,1.31
47560,이스트소프트,18100,200,1.12,KOSDAQ,디지털컨텐츠,2.05774E+11,683,26.5,4061,4.46,0,0
99750,이지케어텍,32150,-600,-1.83,KOSDAQ,소프트웨어,2.0531E+11,NA,NA,5305,6.06,86,0.27
377220,프롬바이오,14500,50,0.35,KOSDAQ,음식료·담배,2.05248E+11,NA,NA,1991,7.28,0,0
196490,디에이테크놀로지,8520,10,0.12,KOSDAQ,기계·장비,2.04948E+11,NA,NA,4264,2,0,0
82210,옵트론텍,8400,-260,-3,KOSDAQ,IT부품,2.04826E+11,NA,NA,3922,2.14,0,0
38390,레드캡투어,23800,-1150,-4.61,KOSDAQ,기타서비스,2.0443E+11,1369,17.38,19629,1.21,600,2.52
260930,씨티케이,10550,2410,29.61,KOSDAQ,화학,2.04054E+11,NA,NA,8497,1.24,200,1.9
3120,일성신약,76500,-700,-0.91,KOSPI,의약품,2.03E+11,2100,36.43,130630,0.59,750,0.98
214610,미코바이오메드,11100,-250,-2.2,KOSDAQ,의료·정밀기기,2.03031E+11,NA,NA,3083,3.6,0,0
92200,디아이씨,5210,-300,-5.44,KOSPI,운수장비,2.02609E+11,NA,NA,917,5.68,0,0
54450,텔레칩스,15000,-650,-4.15,KOSDAQ,반도체,2.02589E+11,NA,NA,6845,2.19,0,0
90350,노루페인트,10100,-300,-2.88,KOSPI,화학,2.02E+11,879,11.49,16315,0.62,275,2.72
58400,KNN,1525,-45,-2.87,KOSDAQ,방송서비스,2.01955E+11,46,33.15,1506,1.01,15,0.98
78150,HB테크놀러지,2550,5,0.2,KOSDAQ,기계·장비,2.01426E+11,47,54.26,2086,1.22,20,0.78
6220,제주은행,6260,-130,-2.03,KOSPI,은행,2.01126E+11,481,13.01,15856,0.39,100,1.6
38620,위즈코프,3275,105,3.31,KOSDAQ,유통,1.99874E+11,53,61.79,771,4.25,20,0.61
9070,KCTC,6640,70,1.07,KOSPI,운수창고업,1.99E+11,433,15.33,6783,0.98,50,0.75
304840,피플바이오,17700,-250,-1.39,KOSDAQ,제약,1.99035E+11,NA,NA,786,22.52,0,0
42040,케이피엠테크,1365,-20,-1.44,KOSDAQ,화학,1.9885E+11,NA,NA,928,1.47,0,0
60900,대한그린파워,1150,-30,-2.54,KOSDAQ,화학,1.98705E+11,NA,NA,211,5.45,0,0
7110,일신석재,2565,-40,-1.54,KOSPI,유통업,1.98676E+11,8,320.63,674,3.81,0,0
2410,범양건영,8000,-170,-2.08,KOSPI,건설업,1.98656E+11,442,18.1,3269,2.45,0,0
239610,에이치엘사이언스,36750,100,0.27,KOSDAQ,음식료·담배,1.9816E+11,3735,9.84,17778,2.07,400,1.09
